Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
6.1290698,-3.21356082,8.396714211,-3.933501244
6.148413133,-5.982056618,8.458927155,-3.158226728
6.167756467,-5.556134224,8.798707962,-1.837388635
6.1870998,-3.663411379,8.801100731,-2.48345089
6.206443133,-0.366101861,9.164810181,-2.658126831
6.225786467,1.464407444,9.657731056,-2.409273386
6.2451298,1.990828395,9.502198219,-1.990529299
6.264473133,1.148554921,9.212666512,-1.564606905
6.283816467,-1.459621787,9.047561646,-2.095813513
6.3031598,-3.708875179,9.289237022,-2.67487669
6.322503133,-3.850051641,9.480662346,-2.801696301
6.341846467,-2.275574446,9.530911446,-2.4188447
6.3611898,-0.648454964,9.942477226,-2.763411045
6.380533133,-0.069391854,10.49043369,-3.531507015
6.399876467,0.078963146,10.77039337,-2.875873804
6.4192198,-0.306281298,11.12692451,-2.050349951
6.438563133,-1.741974831,11.44995499,-2.136491537
6.457906467,-2.210968018,11.44756222,-2.940479994
6.477249852,-1.349551916,11.18435192,-2.906980515
6.496593133,-0.973878801,11.75145149,-2.69162631
6.515936519,-0.581455886,13.79731464,-3.734897137
6.535279852,-0.454636306,15.35264874,-5.144269466
6.554623186,1.421336651,15.00090408,-7.07288456
6.573966519,-0.449850649,12.91675568,-2.562413931
6.593309852,-2.70149684,10.24158001,-4.775774956
6.612653186,-2.950350285,10.00708294,-4.981557846
6.631996519,-3.830909014,7.877471447,-1.425823212
6.651339852,-6.946363926,4.608875751,1.727917075
6.670683186,-9.580862045,3.134896755,-1.239183068
6.690026519,-10.38245773,3.467499018,-2.796910524
6.709369852,-10.35852909,3.043969393,-0.148055896
6.728713186,-8.95154953,1.502991676,3.039183855
6.748056519,-7.018148899,0.009870393,3.240180969
6.767399852,-5.173282623,-0.22941187,1.833201289
6.786743186,-4.500899315,0.974177897,-0.112163559
6.806086519,-5.828916073,3.460320711,-1.377966762
6.825429852,-6.891329288,5.501398563,-2.292025089
6.844773133,-6.953542709,5.393721104,-1.026221752
6.864116519,-6.305087566,5.097011566,-0.700797915
6.883459852,-4.55354166,7.114161015,-1.107577801
6.902803186,-2.258824587,10.84217834,-1.758425593
6.922146519,-2.746960402,12.41665554,-3.605684519
6.941489852,-3.543770313,10.86610699,-3.80907464
6.960833186,-1.842473388,10.65075302,-2.08384943
6.980176467,-0.342173636,12.11515999,-2.349452734
6.9995198,-0.33499518,12.23958683,-4.017250061
7.018863133,0.614955425,11.03839016,-2.363809586
7.038206467,2.852244616,9.518947601,0.340079904
7.0575498,2.775674343,8.676673889,-0.712762058
7.076893133,0.55992049,9.483055115,-2.540878534
7.096236467,-0.94277215,9.652945518,-0.674476862
7.1155798,-2.577069998,10.19850922,-1.502393484
7.134923133,1.696511269,17.36979866,-5.797510147
7.154266467,13.48116302,20.59053802,15.73550034
7.1736098,2.986242771,7.427620411,-0.784546733
